Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 33460;5;feb-19;5;mar-19;629;322;25.00;colones;30,800.00;1;-1;0;0.00;0;0;12,914.6400;0
FA 33460;5;feb-19;5;mar-19;629;324;25.00;colones;33,825.00;1;-1;0;0.00;0;0;14,222.4400;0
FA 33460;5;feb-19;5;mar-19;629;327;25.00;colones;34,237.50;1;-1;0;0.00;0;0;14,360.4000;0
FA 33664;6;feb-19;6;mar-19;3457;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,605.6700;0
FA 33718;6;feb-19;6;mar-19;2982;348;12.00;colones;9,360.61;1;-1;0;1,216.88;0;0;-3,977.8900;0
FA 33816;6;feb-19;6;mar-19;4371;382;48.00;colones;51,725.28;1;-1;0;0.00;0;0;12,845.3400;0
FA 33816;6;feb-19;6;mar-19;4371;308;2.00;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.6900;0
FA 33906;7;feb-19;7;mar-19;354;341;24.00;colones;5,834.40;1;-1;0;0.00;0;0;3,252.6200;0
FA 34072;7;feb-19;7;mar-19;1442;341;4.00;colones;972.40;1;-1;0;0.00;0;0;5.421.000;0
FA 34072;7;feb-19;7;mar-19;1442;344;6.00;colones;1,346.40;1;-1;0;0.00;0;0;7.504.000;0
FA 34337;8;feb-19;8;mar-19;499;345;10.00;colones;2,431.00;1;-1;0;0.00;0;0;1,505.1800;0
FA 34337;8;feb-19;8;mar-19;499;344;10.00;colones;2,244.00;1;-1;0;0.00;0;0;1,250.6600;0
FA 34610;11;feb-19;11;mar-19;50;341;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,626.3100;0
FA 34622;11;feb-19;11;abr-19;4108;341;30.00;colones;5,400.00;2;-1;0;0.00;0;0;1,929.7700;0
FA 34627;11;feb-19;11;abr-19;3691;321;120.00;colones;86,880.00;2;-1;0;10,786.15;0;0;25,555.9600;0
FA 34627;11;feb-19;11;abr-19;3691;326;60.00;colones;52,440.00;2;-1;0;6,510.43;0;0;16,848.2000;0
FA 34627;11;feb-19;11;abr-19;3691;329;120.00;colones;110,520.00;2;-1;0;13,721.06;0;0;33,831.5200;0
FA 34768;12;feb-19;12;mar-19;760;313;2.00;colones;24,408.00;1;-1;0;3,173.04;0;0;6,124.7600;0
FA 34826;12;feb-19;12;mar-19;1275;344;50.00;colones;10,098.00;1;-1;0;0.00;0;0;5,131.3100;0
FA 34836;12;feb-19;12;mar-19;127;309;1.00;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.9300;0
FA 34836;12;feb-19;12;mar-19;127;308;1.00;colones;9,124.50;1;-1;0;1,186.18;0;0;4,171.8400;0
FA 34842;12;feb-19;12;abr-19;369;336;5.00;colones;8,019.00;1;-1;0;0.00;0;0;4,783.2100;0
FA 34842;12;feb-19;12;abr-19;369;341;8.00;colones;1,944.80;1;-1;0;0.00;0;0;1,084.2000;0
FA 34877;12;feb-19;12;mar-19;957;308;2.00;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.6900;0
FA 34877;12;feb-19;12;mar-19;957;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8500;0
FA 34877;12;feb-19;12;mar-19;957;382;10.00;colones;10,776.10;1;-1;0;0.00;0;0;2,676.1100;0
FA 35053;12;feb-19;12;mar-19;3834;348;6.00;colones;4,680.36;1;-1;0;608.45;0;0;-1,988.8900;0
FA 35134;13;feb-19;13;mar-19;3133;308;2.00;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.6900;0
FA 35134;13;feb-19;13;mar-19;3133;310;2.00;colones;12,663.00;1;-1;0;1,646.19;0;0;3,992.9300;0
FA 35134;13;feb-19;13;mar-19;3133;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8500;0
FA 35145;13;feb-19;13;mar-19;950;338;50.00;colones;3,740.00;1;-1;0;0.00;0;0;1,562.0100;0
FA 35202;13;feb-19;13;mar-19;729;348;20.00;colones;15,601.20;1;-1;0;2,028.16;0;0;-6,629.6400;0
FA 35208;13;feb-19;13;mar-19;1330;322;12.00;colones;14,784.00;1;-1;0;0.00;0;0;6,199.0300;0
FA 35250;13;feb-19;13;mar-19;950;316;2.00;colones;4,679.40;1;-1;0;0.00;0;0;1,720.4600;0
FA 35400;13;feb-19;13;mar-19;408;382;20.00;colones;20,590.20;1;-1;0;0.00;0;0;4,390.2100;0
FA 35556;14;feb-19;14;mar-19;3757;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8500;0
FA 35791;15;feb-19;15;mar-19;593;309;3.00;colones;34,732.50;1;-1;0;4,515.23;0;0;13,319.7800;0
FA 35891;15;feb-19;15;mar-19;3815;382;24.00;colones;25,862.64;1;-1;0;0.00;0;0;6,422.6500;0
FA 35994;16;feb-19;16;mar-19;1237;322;10.00;colones;11,088.00;1;-1;0;0.00;0;0;3,933.8600;0
FA 36077;18;feb-19;18;abr-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 36082;18;feb-19;18;abr-19;3691;329;240.00;colones;221,040.00;2;-1;0;0.00;0;0;67,663.0500;0
FA 36082;18;feb-19;18;abr-19;3691;326;300.00;colones;262,200.00;2;-1;0;0.00;0;0;84,241.0200;0
FA 36082;18;feb-19;18;abr-19;3691;321;240.00;colones;173,760.00;2;-1;0;0.00;0;0;51,111.9300;0
FA 36084;18;feb-19;18;abr-19;3691;326;120.00;colones;104,880.00;2;-1;0;0.00;0;0;33,696.4100;0
FA 36090;18;feb-19;18;mar-19;4454;338;3.00;colones;224.40;1;-1;0;0.00;0;0;937.200;0
FA 36188;18;feb-19;18;mar-19;3457;341;4.00;colones;923.78;1;-1;0;0.00;0;0;4.934.800;0
FA 36193;18;feb-19;18;mar-19;2256;345;36.00;colones;8,314.02;1;-1;0;0.00;0;0;4,981.0600;0
FA 36346;19;feb-19;19;mar-19;295;340;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,564.9100;0
FA 36408;19;feb-19;19;mar-19;1330;341;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,626.3100;0
FA 36537;19;feb-19;19;abr-19;1300;348;20.00;colones;15,601.01;1;-1;0;2,028.13;0;0;-6,629.8300;0
FA 36614;20;feb-19;20;abr-19;369;322;6.00;colones;7,392.00;1;-1;0;0.00;0;0;3,099.5100;0
FA 36614;20;feb-19;20;abr-19;369;324;4.00;colones;5,412.00;1;-1;0;0.00;0;0;2,275.5900;0
FA 36697;20;feb-19;20;mar-19;2043;336;12.00;colones;10,560.00;1;-1;0;0.00;0;0;2,540.6000;0
FA 36700;20;feb-19;20;mar-19;1453;356;3.00;colones;30,424.17;1;-1;0;0.00;0;0;10,924.1700;0
FA 36742;20;feb-19;20;mar-19;2138;341;1.00;colones;243.10;1;-1;0;0.00;0;0;1.355.300;0
FA 36742;20;feb-19;20;mar-19;2138;340;1.00;colones;243.10;1;-1;0;0.00;0;0;1.304.100;0
FA 36748;20;feb-19;20;mar-19;410;382;12.00;colones;12,931.32;1;-1;0;0.00;0;0;3,211.3300;0
FA 36837;20;feb-19;20;mar-19;282;382;12.00;colones;12,931.32;1;-1;0;0.00;0;0;3,211.3300;0
FA 36880;20;feb-19;20;mar-19;4366;356;2.00;colones;20,282.78;1;-1;0;0.00;0;0;7,282.7800;0
FA 36894;20;feb-19;20;mar-19;171;348;10.00;colones;7,800.51;1;-1;0;1,014.07;0;0;-3,314.9100;0
FA 36908;20;feb-19;20;mar-19;218;382;20.00;colones;21,552.20;1;-1;0;0.00;0;0;5,352.2100;0
FA 36922;20;feb-19;20;abr-19;566;348;20.00;colones;37,700.00;1;-1;0;4,901.00;0;0;15,469.1600;0
FA 36962;21;feb-19;21;abr-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.800;0
FA 36980;21;feb-19;21;mar-19;3719;308;4.00;colones;36,498.00;1;-1;0;4,744.74;0;0;16,687.3800;0
FA 36980;21;feb-19;21;mar-19;3719;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8500;0
FA 36980;21;feb-19;21;mar-19;3719;382;10.00;colones;10,776.10;1;-1;0;0.00;0;0;2,660.3000;0
FA 37455;22;feb-19;22;mar-19;584;327;8.00;colones;10,956.00;1;-1;0;0.00;0;0;4,595.3300;0
FA 37527;23;feb-19;23;mar-19;3638;301;2.00;colones;459.00;1;-1;0;59.67;0;0;1.412.300;0
FA 37618;25;feb-19;25;abr-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 37621;25;feb-19;25;abr-19;3691;329;120.00;colones;110,520.00;2;-1;0;13,721.06;0;0;33,831.5200;0
FA 37622;25;feb-19;25;abr-19;3691;321;120.00;colones;86,880.00;2;-1;0;10,786.15;0;0;25,555.9600;0
FA 37755;25;feb-19;25;mar-19;642;341;18.00;colones;4,375.80;1;-1;0;0.00;0;0;2,439.4600;0
FA 37755;25;feb-19;25;mar-19;642;340;10.00;colones;2,431.00;1;-1;0;0.00;0;0;1,304.0900;0
FA 37795;25;feb-19;25;mar-19;2225;336;24.00;colones;38,491.20;1;-1;0;0.00;0;0;22,452.4000;0
FA 37814;25;feb-19;25;mar-19;2045;341;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,626.3100;0
FA 37870;26;feb-19;26;mar-19;1296;341;2.00;colones;486.20;1;-1;0;0.00;0;0;2.710.500;0
FA 37870;26;feb-19;26;mar-19;1296;340;2.00;colones;486.20;1;-1;0;0.00;0;0;2.608.200;0
FA 38051;26;feb-19;26;mar-19;3605;310;1.00;colones;6,683.25;1;-1;0;868.82;0;0;2,348.2100;0
FA 38476;28;feb-19;28;abr-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.800;0
FA 38538;28;feb-19;28;mar-19;3088;314;2.00;colones;4,194.00;1;-1;0;545.22;0;0;1,258.7800;0
FA 38538;28;feb-19;28;mar-19;3088;340;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,564.9100;0
FA 38547;28;feb-19;28;mar-19;4423;340;3.00;colones;729.30;1;-1;0;0.00;0;0;3.912.300;0
FA 38570;28;feb-19;28;mar-19;1442;310;2.00;colones;12,663.00;1;-1;0;1,646.19;0;0;3,992.9300;0
FA 38664;28;feb-19;28;mar-19;282;382;12.00;colones;12,931.32;1;-1;0;0.00;0;0;3,192.3600;0
FA 38778;1;mar-19;1;abr-19;856;324;12.00;colones;16,236.00;1;-1;0;0.00;0;0;6,826.7700;0
FA 39017;3;mar-19;3;abr-19;3457;341;1.00;colones;230.95;1;-1;0;0.00;0;0;1.233.800;0
FA 39073;4;mar-19;4;abr-19;1437;340;6.00;colones;1,385.67;1;-1;0;0.00;0;0;7.095.200;0
FA 39073;4;mar-19;4;abr-19;1437;341;6.00;colones;1,385.67;1;-1;0;0.00;0;0;7.402.200;0
FA 39092;4;mar-19;4;may-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 39095;4;mar-19;4;may-19;3691;329;180.00;colones;165,780.00;2;-1;0;20,581.59;0;0;50,747.2900;0
FA 39096;4;mar-19;4;may-19;3691;329;60.00;colones;55,260.00;2;-1;0;6,860.53;0;0;16,915.7600;0
FA 39096;4;mar-19;4;may-19;3691;326;60.00;colones;52,440.00;2;-1;0;6,510.43;0;0;16,848.2000;0
FA 39106;4;mar-19;4;abr-19;1227;382;6.00;colones;6,446.70;1;-1;0;0.00;0;0;1,577.2200;0
FA 39328;5;mar-19;5;may-19;4108;329;900.00;colones;828,900.00;2;-1;0;102,907.94;0;0;245,997.6600;0
FA 39328;5;mar-19;5;may-19;4108;321;900.00;colones;651,600.00;2;-1;0;80,896.14;0;0;182,996.3800;0
FA 39394;5;mar-19;5;abr-19;1341;316;2.00;colones;4,679.40;1;-1;0;0.00;0;0;1,720.4600;0
FA 39430;5;mar-19;5;abr-19;407;356;3.00;colones;24,420.00;1;-1;0;0.00;0;0;4,920.0000;0
FA 39876;6;mar-19;6;abr-19;1237;325;2.00;colones;3,164.04;1;-1;0;0.00;0;0;1,660.4800;0
FA 39876;6;mar-19;6;abr-19;1237;326;4.00;colones;3,940.20;1;-1;0;512.23;0;0;1,356.1700;0
FA 39895;6;mar-19;6;abr-19;408;382;80.00;colones;82,360.80;1;-1;0;0.00;0;0;17,434.3800;0
FA 39973;6;mar-19;6;abr-19;929;329;15.00;colones;16,912.50;1;-1;0;2,198.62;0;0;6,356.0200;0
FA 40066;7;mar-19;7;abr-19;3157;319;3.00;colones;3,887.40;1;-1;0;0.00;0;0;1,676.8900;0
FA 40066;7;mar-19;7;abr-19;3157;336;4.00;colones;6,415.20;1;-1;0;0.00;0;0;3,742.0700;0
FA 40066;7;mar-19;7;abr-19;3157;329;6.00;colones;6,765.00;1;-1;0;879.45;0;0;2,542.4100;0
FA 40237;7;mar-19;7;abr-19;1591;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,596.2700;0
FA 40304;8;mar-19;8;abr-19;3457;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,596.2700;0
FA 40334;8;mar-19;8;mar-19;1337;348;6.00;colones;6,669.24;1;-1;0;867.00;0;0;-0.0100;0
FA 40334;8;mar-19;8;mar-19;1337;319;1.00;colones;632.50;1;-1;0;0.00;0;0;-1.043.400;0
FA 40430;8;mar-19;8;abr-19;418;308;1.00;colones;9,124.50;1;-1;0;1,186.19;0;0;4,171.8400;0
FA 40556;9;mar-19;9;abr-19;3588;309;1.00;colones;12,974.50;1;-1;0;1,686.69;0;0;5,836.9300;0
FA 40556;9;mar-19;9;abr-19;3588;310;1.00;colones;6,331.50;1;-1;0;823.10;0;0;1,996.4600;0
FA 40616;11;mar-19;11;abr-19;1914;314;1.00;colones;2,097.00;1;-1;0;272.61;0;0;6.293.900;0
FA 40618;11;mar-19;11;abr-19;856;329;12.00;colones;13,530.00;1;-1;0;1,758.90;0;0;5,084.8200;0
FA 40685;11;mar-19;11;abr-19;3182;382;24.00;colones;25,862.64;1;-1;0;0.00;0;0;6,385.0600;0
FA 40720;11;mar-19;11;may-19;4108;321;120.00;colones;86,880.00;2;-1;0;10,786.15;0;0;24,399.5200;0
FA 40720;11;mar-19;11;may-19;4108;326;120.00;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.3400;0
FA 40721;11;mar-19;11;may-19;3691;321;900.00;colones;651,600.00;2;-1;0;80,896.14;0;0;182,996.3800;0
FA 40721;11;mar-19;11;may-19;3691;329;900.00;colones;828,900.00;2;-1;0;102,907.94;0;0;245,997.6600;0
FA 40788;11;mar-19;11;abr-19;1351;309;1.00;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.9300;0
FA 40823;11;mar-19;11;abr-19;117;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,596.2700;0
FA 40849;12;mar-19;12;abr-19;207;382;12.00;colones;12,931.32;1;-1;0;0.00;0;0;3,192.5300;0
FA 40959;12;mar-19;12;abr-19;1365;336;20.00;colones;32,076.00;1;-1;0;0.00;0;0;18,710.3300;0
FA 41164;13;mar-19;13;abr-19;2127;313;2.00;colones;24,408.00;1;-1;0;3,173.04;0;0;6,124.7600;0
FA 41411;13;mar-19;13;abr-19;207;382;18.00;colones;19,396.98;1;-1;0;0.00;0;0;4,814.2300;0
FA 41509;13;mar-19;13;abr-19;4371;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8500;0
FA 41589;14;mar-19;14;may-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.800;0
FA 41660;14;mar-19;14;abr-19;3157;319;8.00;colones;10,366.40;1;-1;0;0.00;0;0;4,471.7200;0
FA 41700;14;mar-19;14;abr-19;674;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,604.7400;0
FA 41859;15;mar-19;15;abr-19;694;340;6.00;colones;1,385.67;1;-1;0;0.00;0;0;7.095.300;0
FA 41859;15;mar-19;15;abr-19;694;341;6.00;colones;1,385.67;1;-1;0;0.00;0;0;7.402.300;0
FA 41930;15;mar-19;15;abr-19;3923;329;12.00;colones;13,530.00;1;-1;0;1,758.90;0;0;5,084.8200;0
FA 41930;15;mar-19;15;abr-19;3923;326;12.00;colones;13,134.00;1;-1;0;1,707.42;0;0;5,381.9200;0
FA 41990;15;mar-19;15;may-19;3685;341;45.00;colones;8,100.00;2;-1;0;0.00;0;0;3,259.1600;0
FA 41991;15;mar-19;15;may-19;3685;329;120.00;colones;110,520.00;2;-1;0;14,367.60;0;0;37,773.0900;0
FA 41991;15;mar-19;15;may-19;3685;326;120.00;colones;104,880.00;2;-1;0;13,634.40;0;0;38,398.9400;0
FA 41991;15;mar-19;15;may-19;3685;321;120.00;colones;86,880.00;2;-1;0;11,294.40;0;0;28,309.1200;0
FA 42045;15;mar-19;15;abr-19;3154;340;6.00;colones;1,458.60;1;-1;0;0.00;0;0;7.824.500;0
FA 42045;15;mar-19;15;abr-19;3154;341;3.00;colones;729.30;1;-1;0;0.00;0;0;4.065.700;0
FA 42113;17;mar-19;17;abr-19;1716;308;2.00;colones;17,245.80;1;-1;0;2,241.95;0;0;7,340.4900;0
FA 42184;18;mar-19;18;may-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.800;0
FA 42188;18;mar-19;18;may-19;3691;326;120.00;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.3400;0
FA 42300;18;mar-19;18;abr-19;569;382;20.00;colones;21,552.20;1;-1;0;0.00;0;0;5,349.1500;0
FA 42393;19;mar-19;19;abr-19;2008;316;6.00;colones;14,038.20;1;-1;0;0.00;0;0;5,161.3700;0
FA 42456;19;mar-19;19;may-19;361;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.8600;0
FA 42456;19;mar-19;19;may-19;361;308;2.00;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.6900;0
FA 42573;19;mar-19;19;abr-19;418;308;1.00;colones;9,124.50;1;-1;0;1,186.19;0;0;4,171.8400;0
FA 42584;19;mar-19;19;abr-19;3369;344;24.00;colones;4,739.33;1;-1;0;0.00;0;0;2,319.5000;0
FA 43032;21;mar-19;21;mar-19;4232;340;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,564.9100;0
FA 43063;21;mar-19;21;abr-19;4079;309;1.00;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.9300;0
FA 43116;21;mar-19;21;abr-19;3757;309;3.00;colones;38,923.50;1;-1;0;5,060.06;0;0;17,510.7800;0
FA 43291;22;mar-19;22;mar-19;1471;348;6.00;colones;4,680.30;1;-1;0;608.44;0;0;-1,988.9500;0
FA 43313;22;mar-19;22;abr-19;1591;382;24.00;colones;25,862.64;1;-1;0;0.00;0;0;6,418.9800;0
FA 43371;22;mar-19;22;abr-19;547;340;12.00;colones;2,917.20;1;-1;0;0.00;0;0;1,564.9100;0
FA 43423;22;mar-19;22;jun-19;283;339;25.00;colones;4,050.00;1;-1;0;0.00;0;0;1,236.9700;0
FA 43497;23;mar-19;23;abr-19;4018;313;1.00;colones;12,204.00;1;-1;0;1,586.52;0;0;3,062.3800;0
FA 43551;25;mar-19;25;abr-19;1351;308;2.00;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.6900;0
FA 43797;26;mar-19;26;abr-19;957;308;3.00;colones;27,373.50;1;-1;0;3,558.56;0;0;12,515.5400;0
FA 43806;26;mar-19;26;may-19;3688;329;180.00;colones;165,780.00;2;-1;0;21,551.40;0;0;56,659.6300;0
FA 43806;26;mar-19;26;may-19;3688;326;180.00;colones;157,320.00;2;-1;0;20,451.60;0;0;57,598.4200;0
FA 43806;26;mar-19;26;may-19;3688;321;180.00;colones;130,320.00;2;-1;0;16,941.60;0;0;42,463.6800;0
FA 43807;26;mar-19;26;may-19;3692;321;120.00;colones;86,880.00;2;-1;0;11,294.40;0;0;28,309.1200;0
FA 43807;26;mar-19;26;may-19;3692;326;120.00;colones;104,880.00;2;-1;0;13,634.40;0;0;38,398.9400;0
FA 43807;26;mar-19;26;may-19;3692;329;120.00;colones;110,520.00;2;-1;0;14,367.60;0;0;37,773.0900;0
FA 44169;27;mar-19;27;may-19;3688;329;180.00;colones;165,780.00;2;-1;0;21,551.40;0;0;56,659.6300;0
FA 44169;27;mar-19;27;may-19;3688;326;179.00;colones;156,446.00;2;-1;0;20,337.98;0;0;57,278.4300;0
FA 44169;27;mar-19;27;may-19;3688;321;180.00;colones;130,320.00;2;-1;0;16,941.60;0;0;42,463.6800;0
FA 44210;27;mar-19;27;abr-19;3205;382;25.00;colones;28,550.00;1;-1;0;0.00;0;0;8,296.1900;0
FA 44283;27;mar-19;27;abr-19;3330;340;6.00;colones;1,458.60;1;-1;0;0.00;0;0;7.824.600;0
FA 44384;27;mar-19;27;abr-19;418;308;1.00;colones;9,124.50;1;-1;0;1,186.19;0;0;3,784.3600;0
FA 44642;28;mar-19;28;abr-19;138;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,604.7400;0
FA 44761;29;mar-19;29;abr-19;1329;382;75.00;colones;81,750.00;8;-1;0;0.00;0;0;20,988.5600;0
FA 44828;29;mar-19;29;abr-19;3706;347;2.00;colones;35,000.00;1;-1;0;4,550.00;0;0;8,411.2000;0
FA 44871;29;mar-19;29;mar-19;3169;340;6.00;colones;1,385.67;1;-1;0;0.00;0;0;7.095.200;0
FA 45161;1;abr-19;1;jun-19;3691;329;120.00;colones;110,520.00;2;-1;0;13,721.06;0;0;32,799.6900;0
FA 45162;1;abr-19;1;jun-19;3691;329;60.00;colones;55,260.00;2;-1;0;6,860.53;0;0;16,399.8400;0
FA 45327;1;abr-19;1;may-19;994;340;24.00;colones;5,542.68;1;-1;0;0.00;0;0;2,838.1000;0
FA 45327;1;abr-19;1;may-19;994;329;12.00;colones;12,853.50;1;-1;0;1,670.96;0;0;4,408.3200;0
FA 45327;1;abr-19;1;may-19;994;326;12.00;colones;12,477.30;1;-1;0;1,622.05;0;0;4,725.2200;0
FA 45349;1;abr-19;9;abr-19;1509;340;12.00;colones;2,883.60;1;-1;0;0.00;0;0;1,531.3100;0
FA 45771;3;abr-19;3;may-19;2330;340;3.00;colones;692.84;1;-1;0;0.00;0;0;3.547.700;0
FA 45795;3;abr-19;3;may-19;3079;313;2.00;colones;27,120.00;1;-1;0;3,525.60;0;0;8,836.7600;0
FA 46040;4;abr-19;4;jun-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 46050;4;abr-19;4;jun-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.800;0
FA 46069;4;abr-19;4;may-19;629;319;12.00;colones;15,549.60;1;-1;0;0.00;0;0;6,707.5700;0
FA 46148;4;abr-19;4;may-19;84;309;2.00;colones;25,949.00;1;-1;0;3,373.37;0;0;10,600.0800;0
FA 46154;4;abr-19;4;may-19;1418;348;48.00;colones;37,442.43;1;-1;0;4,867.52;0;0;-15,911.5800;0
FA 46209;4;abr-19;4;may-19;2363;321;6.00;colones;6,138.00;1;-1;0;797.94;0;0;2,352.4500;0
FA 46210;4;abr-19;4;may-19;510;329;6.00;colones;6,426.75;1;-1;0;835.48;0;0;2,204.1600;0
FA 46422;5;abr-19;5;may-19;584;321;12.00;colones;12,276.00;1;-1;0;1,595.88;0;0;4,704.8900;0
FA 46422;5;abr-19;5;may-19;584;329;6.00;colones;6,765.00;1;-1;0;879.45;0;0;2,542.4100;0
FA 46654;8;abr-19;8;may-19;117;382;12.00;colones;12,931.32;1;-1;0;0.00;0;0;3,209.4900;0
FA 46673;8;abr-19;8;jun-19;3691;321;60.00;colones;43,440.00;2;-1;0;5,393.08;0;0;12,199.7600;0
FA 46795;8;abr-19;8;may-19;4224;328;15.00;colones;29,452.50;1;-1;0;0.00;0;0;16,586.7400;0
FA 46795;8;abr-19;8;may-19;4224;334;15.00;colones;22,720.50;1;-1;0;0.00;0;0;13,154.8400;0
FA 46863;9;abr-19;9;may-19;1136;340;3.00;colones;729.30;1;-1;0;0.00;0;0;3.912.300;0
FA 46885;9;abr-19;9;may-19;1330;329;20.00;colones;22,550.00;1;-1;0;2,931.50;0;0;8,474.7000;0
FA 46915;9;abr-19;9;jul-19;232;348;195.00;colones;152,100.00;1;-1;0;19,773.00;0;0;-64,650.6600;0
FA 47061;9;abr-19;9;may-19;2156;345;6.00;colones;1,458.60;1;-1;0;0.00;0;0;9.031.100;0
FA 47075;9;abr-19;9;may-19;1442;309;1.00;colones;12,974.50;1;-1;0;1,686.68;0;0;5,300.0400;0
FA 47357;10;abr-19;10;may-19;674;382;6.00;colones;6,465.66;1;-1;0;0.00;0;0;1,604.7400;0
FA 47495;10;abr-19;10;jun-19;3815;382;20.00;colones;21,552.20;1;-1;0;0.00;0;0;5,349.1500;0
FA 47545;10;abr-19;10;may-19;1244;345;30.00;colones;6,563.70;1;-1;0;0.00;0;0;3,786.2300;0
FA 47572;11;abr-19;11;jun-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 47735;11;abr-19;11;jun-19;4304;309;1.00;colones;12,974.50;1;-1;0;1,686.68;0;0;5,300.0400;0
FA 47861;12;abr-19;12;may-19;3316;328;24.00;colones;47,124.00;1;-1;0;0.00;0;0;26,538.7800;0
FA 47888;12;abr-19;12;may-19;350;348;50.00;colones;39,002.54;1;-1;0;5,070.33;0;0;-16,574.5500;0
FA 47910;12;abr-19;12;may-19;4316;344;6.00;colones;1,346.40;1;-1;0;0.00;0;0;7.414.400;0
FA 47974;12;abr-19;12;may-19;1619;309;1.00;colones;12,974.50;1;-1;0;1,686.69;0;0;5,300.0400;0
FA 48220;15;abr-19;15;may-19;408;382;140.00;colones;154,980.00;8;-1;0;0.00;0;0;41,558.6400;0
FA 48310;16;abr-19;16;may-19;2762;340;20.00;colones;4,862.00;1;-1;0;0.00;0;0;2,608.1800;0
FA 48310;16;abr-19;16;may-19;2762;344;20.00;colones;4,488.00;1;-1;0;0.00;0;0;2,471.4800;0
FA 48401;16;abr-19;16;may-19;1191;308;2.00;colones;18,796.00;1;-1;0;2,443.48;0;0;8,131.2200;0
FA 48401;16;abr-19;16;may-19;1191;309;2.00;colones;26,728.00;1;-1;0;3,474.64;0;0;11,379.0800;0
FA 48441;16;abr-19;16;jun-19;4108;341;15.00;colones;2,700.00;2;-1;0;0.00;0;0;9.648.900;0
FA 48449;16;abr-19;16;jun-19;3691;326;120.00;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.3400;0
FA 48449;16;abr-19;16;jun-19;3691;329;120.00;colones;110,520.00;2;-1;0;13,721.06;0;0;32,799.6900;0
FA 48450;16;abr-19;16;jun-19;3691;326;120.00;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.3400;0
FA 48501;16;abr-19;16;may-19;841;382;3.00;colones;3,660.00;1;-1;0;0.00;0;0;1,229.5400;0
FA 48503;16;abr-19;16;may-19;127;382;6.00;colones;7,320.00;1;-1;0;0.00;0;0;2,459.0800;0
FA 48730;22;abr-19;22;may-19;642;382;10.00;colones;10,776.10;1;-1;0;0.00;0;0;2,674.5700;0
FA 48751;22;abr-19;22;may-19;1640;336;6.00;colones;9,622.80;1;-1;0;0.00;0;0;5,613.1000;0
FA 48896;22;abr-19;22;may-19;1591;382;24.00;colones;29,280.00;1;-1;0;0.00;0;0;9,836.3400;0
FA 48989;23;abr-19;23;may-19;1244;316;5.00;colones;10,528.65;1;-1;0;0.00;0;0;3,131.2900;0
FA 49030;23;abr-19;23;may-19;1244;316;5.00;colones;10,528.65;1;-1;0;0.00;0;0;3,131.2900;0
